site_id,mean_temp,dew_point,max_temp,min_temp,sea_level_pressure,station_pressure,visibility,wind_speed,max_wind_speed,wind_gust,precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado,date
761220-99999,62.90765027322404,37.558196721311475,79.47868852459017,45.8,1014.8342268041237,852.6360655737705,13.162841530054646,5.258469945355191,11.084426229508196,31.1,0.004043715846994535,0.4,0.0,0.09836065573770492,0.00546448087431694,0.0,0.01639344262295082,0.0,1980-01-01
761220-99999,62.989444444444445,40.62361111111111,78.4,46.959999999999994,1011.9526804123711,852.2811111111112,13.474166666666665,4.778611111111111,9.298055555555557,31.1,0.017388888888888888,0.4,0.0,0.12777777777777777,0.0,0.0,0.027777777777777776,0.0,1981-01-01
761220-99999,64.06506024096385,35.51807228915663,80.52048192771085,45.73253012048193,1008.357420196249,851.6819277108434,13.828915662650601,3.8246987951807228,8.100602409638554,26.72123493975904,0.031927710843373494,0.4,0.0,0.0963855421686747,0.0,0.0,0.012048192771084338,0.0,1982-01-01
761220-99999,54.1,32.05,70.8,37.275,1009.875,852.05,15.350000000000001,3.5,7.275,11.109375,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1984-01-01
761220-99999,75.03333333333335,51.0,90.56666666666666,55.23333333333333,1007.5666666666666,853.9833333333332,13.6,2.9,14.6,13.316666666666668,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1985-01-01
761220-99999,72.93684210526315,54.468421052631584,89.43684210526315,56.89473684210526,1009.4368421052632,855.0973684210527,15.078947368421053,1.331578947368421,5.41578947368421,22.208333333333332,0.028947368421052635,0.4,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,1987-01-01
761220-99999,62.78545454545454,43.14545454545455,79.54363636363635,46.052727272727275,1012.1272727272727,854.61,13.643636363636363,3.522727272727273,8.639090909090909,35.49378787878788,0.010181818181818183,0.4,0.0,0.10909090909090909,0.03636363636363636,0.0,0.0,0.0,1988-01-01
761220-99999,62.06785714285714,41.69375,78.47946428571429,45.90089285714286,1013.3071428571428,859.0006831709956,13.927678571428572,2.3267857142857147,6.468303571428571,38.39277210884354,0.026607142857142857,0.4,0.008928571428571428,0.044642857142857144,0.008928571428571428,0.0,0.017857142857142856,0.0,1989-01-01
761220-99999,65.62934131736527,42.49341317365269,81.14191616766468,49.14850299401197,1011.5185628742515,858.7651739414896,13.880838323353293,2.7449101796407183,7.55059880239521,26.72380952380953,0.08131736526946108,0.39999999999999997,0.0,0.11976047904191617,0.0,0.0,0.011976047904191617,0.0,1990-01-01
761220-99999,62.42147887323944,37.83151408450704,78.05950704225353,45.44559859154929,1012.4839788732395,860.1649275937314,14.42781690140845,2.1642605633802816,6.259330985915493,13.934697156321963,0.038908450704225356,0.4,0.0035211267605633804,0.14788732394366197,0.007042253521126761,0.0,0.017605633802816902,0.0,1991-01-01
