site_id,year,mean_temp,max_temp,min_temp,sea_level_pressure,wind_speed,precipitation,state,model_name
478080-99999,1945,3.679692102011792,4.617715288114979,57.40821165916747,1015.014128186341,0.8490277659800949,0.0175330112059704,1,gmm_2
478080-99999,1946,-5.3560277290380895,-5.040264619768166,50.08974358974359,1017.865811965812,-0.4674697877891187,-0.0184234011038851,1,gmm_2
478080-99999,1947,-0.5534916222584485,-1.0902071989527542,55.21624548736462,1015.5158844765344,-0.1525183231070901,-0.0182148229907268,1,gmm_2
478080-99999,1948,-1.7993321301512282,-2.2017091051609725,53.93224043715847,1015.7765027322404,-0.8201441277425818,-0.0180062448775685,1,gmm_2
478080-99999,1949,-3.20174753461719,-3.8817822608114767,52.70493150684931,1015.0156164383562,-0.6683134727055426,-0.0177976667644102,1,gmm_2
478080-99999,1950,-2.176927367558342,-2.934926005577921,53.5868493150685,1014.3978082191782,-0.5176857520198759,-0.0175890886512519,1,gmm_2
478080-99999,1951,-3.054298981321409,-3.270535503769026,52.465753424657535,1015.4564383561644,-0.8413046066766752,-0.0173805105380936,1,gmm_2
478080-99999,1952,-2.570801518057749,-3.202614049044513,53.34754098360656,1015.1407103825136,-0.0382642802570467,-0.0171719324249353,1,gmm_2
478080-99999,1953,-2.0063024828201463,-2.353809294671805,53.82575342465754,1015.509589041096,-0.4063505351683565,-0.016963354311777,1,gmm_2
478080-99999,1954,-1.9875097130215664,-2.2390078339588086,53.78876712328766,1014.4095890410958,-0.420106376126526,-0.0167547761986187,1,gmm_2
478080-99999,1955,-1.7161142034969643,-1.7850282910540187,53.80794520547945,1015.1980821917808,-0.2045471485915442,-0.0165461980854604,1,gmm_2
478080-99999,1956,-2.681341944215646,-3.236305878173951,53.30546448087431,1015.5833333333334,-0.6678598426075775,-0.0163376199723021,1,gmm_2
478080-99999,1957,-3.296336883077899,-3.8704938627787016,52.53150684931507,1014.8967123287672,-1.2794560907818555,-0.0161290418591438,1,gmm_2
478080-99999,1958,-1.758913976293016,-2.365007470558851,54.02219178082191,1015.5093150684932,-0.8364996029729017,-0.0159204637459855,1,gmm_2
478080-99999,1959,0.2363171496699436,0.0832186476883976,55.80383561643835,1015.0068493150684,-0.4346390055749065,-0.0157118856328272,1,gmm_2
478080-99999,1960,-1.3651064140893825,-1.7254621881777013,54.2087431693989,1015.4620218579234,-0.84663573282696,-0.0155033075196689,1,gmm_2
478080-99999,1961,-1.36801511895208,-2.211835965132181,54.53643835616438,1015.224383561644,-0.0892739751624782,-0.0152947294065106,1,gmm_2
478080-99999,1962,-2.8604552258658344,-3.341966011268497,52.83205479452055,1014.828493150685,-0.2693311859836615,-0.0150861512933523,1,gmm_2
478080-99999,1963,-2.9800186204508208,-4.389082358774672,53.442465753424656,1014.5172602739726,0.1643102333321424,-0.014877573180194,1,gmm_2
478080-99999,1964,-0.8753736162035537,-1.3648917222251669,54.601639344262296,1015.9806010928962,-0.4874334809698402,-0.0146689950670358,1,gmm_2
478080-99999,1965,-3.381063217839973,-3.302493135978821,51.54273972602739,1015.0320547945206,-0.5196398047485804,-0.0144604169538775,1,gmm_2
478080-99999,1966,-1.8077499000961836,-2.121938250608295,53.61890410958903,1014.1027397260274,-0.6618887963916809,-0.0142518388407192,1,gmm_2
478080-99999,1967,-2.059916034407209,-2.433986104963793,53.193698630136986,1014.9723287671234,-1.3430418976238228,-0.0140432607275609,1,gmm_2
478080-99999,1968,-2.638919506842335,-2.804321256272644,52.64371584699453,1017.4914473684212,-1.4063733056154533,-0.0138346826144026,1,gmm_2
478080-99999,1969,-1.598494878371703,-1.6720544164144968,53.67178082191781,1020.3629737850066,-0.8626083740607093,-0.0136261045012443,1,gmm_2
478080-99999,1970,-1.610387040079971,-1.5175269283042354,53.76712328767123,1022.0653262701,-1.0837614752928513,-0.013417526388086,1,gmm_2
478080-99999,1971,-0.7922890711183115,-0.6180442469524934,54.618731988472625,1021.0769230769232,-1.13721491997768,-0.0132089482749277,1,gmm_2
478080-99999,1972,-0.6863688756679451,-0.7988580064632487,54.75101538628712,1015.014128186341,-0.5899387748467948,-0.0131579337744091,1,gmm_2
478080-99999,1973,-1.6099338599344009,-1.961647396159563,53.704132231404955,1015.014128186341,-0.3217949138622913,-0.0127917920486111,1,gmm_2
478080-99999,1974,-2.2601474677349813,-2.5533895786029177,52.899726027397264,1015.014128186341,-0.7502916884405968,-0.0119274762305347,1,gmm_2
478080-99999,1975,-0.8895097226543172,-1.4257068770883734,54.68595041322314,1015.014128186341,-0.4451924782647616,-0.0119996358222945,1,gmm_2
478080-99999,1976,-2.923388337300196,-3.2684262260069232,52.173770491803275,1015.014128186341,-0.6778595122837263,-0.0111533994812881,1,gmm_2
478080-99999,1977,-1.1443171035447293,-1.328711223861177,53.96493150684932,1015.014128186341,-0.6482715400822281,-0.0074431938816922,1,gmm_2
478080-99999,1978,0.3911879950209638,0.6148573601394816,54.995616438356166,1015.014128186341,-0.1992876550130011,-0.0074102771441952,1,gmm_2
478080-99999,1979,0.0592958333126887,0.1567821085237142,54.82794520547945,1015.014128186341,-0.4727695233684308,0.0760816278498508,1,gmm_2
478080-99999,1980,-1.8626172880482488,-2.2376371808194193,53.69344262295082,1015.014128186341,0.2627635046007155,0.1617151297434969,0,gmm_2
478080-99999,1981,-1.3406528736654977,-1.262382093337962,53.6,1015.014128186341,0.2813626303316692,0.0031893328566552,1,gmm_2
478080-99999,1982,-0.7826820216751429,-0.5103203586523506,54.10794520547945,1015.014128186341,-0.1241740325443085,-0.0049145890301864,1,gmm_2
478080-99999,1983,-0.5860810326984804,-0.4672997198571664,54.410136986301374,1015.014128186341,0.3239879347167003,-0.0036861433673592,1,gmm_2
478080-99999,1984,-1.4589500639329174,-1.3838973159597998,53.57377049180328,1015.014128186341,-0.0490724949082848,-0.0103804737395423,1,gmm_2
478080-99999,1985,-0.9252078218684474,-1.2092036477462358,54.33534246575343,1015.014128186341,0.3679831021154296,-0.0023149984815612,1,gmm_2
478080-99999,1986,-1.5976479287822016,-1.705087118540078,53.55945205479452,1015.014128186341,0.1654601378695899,0.0226725324112107,1,gmm_2
478080-99999,1987,0.0753914163588334,0.0754677668304424,55.122465753424656,1015.014128186341,0.1629371736237495,0.0077260668987335,1,gmm_2
478080-99999,1988,-0.622222730527966,-0.6965508937230993,54.33005464480874,1015.014128186341,-0.0909631392260283,0.0292654510773347,1,gmm_2
478080-99999,1989,0.5762646271888698,0.8661665786674178,55.516438356164386,1015.014128186341,-0.2889580699364247,0.016136855611384,1,gmm_2
478080-99999,1990,1.5917697257545598,1.424255710613295,56.636712328767125,1015.014128186341,-0.1884673355521284,-0.0085679980232251,1,gmm_2
478080-99999,1991,-0.0669717510222014,-0.6847784451120731,55.686027397260276,1015.014128186341,-0.1156478340445446,-0.0090373860117617,1,gmm_2
478080-99999,1992,0.049750504516318,-0.2764175862405267,55.46885245901639,1015.014128186341,-0.0907772808115332,-0.0088288078986034,1,gmm_2
478080-99999,1993,-0.6677423758086078,-1.273805660672366,54.81945205479452,1015.014128186341,0.3014980182856916,0.0089246803941955,1,gmm_2
478080-99999,1994,1.5598175172776363,1.6023656630543286,56.5586301369863,1015.014128186341,0.4219887526699883,0.0005023754770344,1,gmm_2
478080-99999,1995,-0.3635814937457056,-0.84338082143816,55.01041095890411,1015.014128186341,0.4953561993830515,0.0282793385011729,1,gmm_2
478080-99999,1996,0.024455979997775,-0.4000001257524701,55.20054644808744,1015.014128186341,0.4539440967286481,0.0078657196077931,1,gmm_2
478080-99999,1997,0.9931821280432304,0.5347152506727753,56.49589041095891,1015.014128186341,0.624556846233836,0.0127810929764663,1,gmm_2
478080-99999,1998,2.8486872266089165,2.479105752481672,58.3317808219178,1015.014128186341,0.1954585395222432,0.0097672935487079,1,gmm_2
478080-99999,1999,1.2072880650511877,0.958930546026224,56.68901098901099,1015.014128186341,0.6486220121272224,0.0365638231631675,1,gmm_2
478080-99999,2000,1.33768604564316,1.0277834549541467,56.59180327868852,1015.014128186341,1.1631463485857676,-0.0061185163266704,1,gmm_2
478080-99999,2001,1.3639696455936985,1.1163868469494247,56.789589041095894,1015.014128186341,0.5566567700723919,-0.0028856708142447,1,gmm_2
478080-99999,2002,1.8126254290909003,1.7999554309501065,57.05342465753424,1015.014128186341,0.9804351756895652,-0.0065735352415967,1,gmm_2
478080-99999,2003,1.145664774231946,1.092291138238437,56.55397260273973,1015.014128186341,0.4105149511697519,-0.0065344486538621,1,gmm_2
478080-99999,2004,2.2331565484470204,2.747097090305587,56.9344262295082,1015.014128186341,0.2819114419729427,-0.0063258705407038,1,gmm_2
478080-99999,2005,1.1879078480756675,1.3892913199384225,56.3172602739726,1015.014128186341,0.6577977898013581,-0.0061172924275455,1,gmm_2
478080-99999,2006,1.3757417137646542,1.3849146984596388,56.657534246575345,1015.014128186341,0.0947268803500378,-0.0059087143143872,1,gmm_2
478080-99999,2007,2.6816577712344625,3.2150586249260726,57.41205479452055,1015.014128186341,0.1034367928165256,-0.0057001362012289,1,gmm_2
478080-99999,2008,1.1127800567153514,1.417230397788174,56.18196721311475,1015.014128186341,-0.1263726449677529,-0.0054915580880706,1,gmm_2
478080-99999,2009,1.575955639598746,1.8402779847082371,56.4158904109589,1015.014128186341,0.0674319602152566,-0.0052829799749123,1,gmm_2
478080-99999,2010,1.5936525189863602,1.8359013632294392,56.57369863013699,1015.014128186341,0.2923062562433882,-0.005074401861754,1,gmm_2
478080-99999,2011,1.015458987415073,1.2101548787369725,56.16931506849315,1015.014128186341,0.2500572646002883,-0.0048658237485957,1,gmm_2
478080-99999,2012,0.4899445485902447,0.7070358364182994,55.55245901639344,1015.014128186341,0.1448514648128647,-0.0046572456354374,1,gmm_2
478080-99999,2013,2.0757842530396147,2.5477030056424184,56.85972602739726,1015.014128186341,0.1809017470675105,-0.0044486675222791,1,gmm_2
478080-99999,2014,0.8723852420162785,1.3597647403280178,55.686027397260276,1015.014128186341,0.0035842622737245,-0.0042400894091209,1,gmm_2
478080-99999,2015,1.9004532587087724,2.1670223972818548,56.98546511627907,1015.014128186341,-0.3186846401689944,-0.0040315112959626,1,gmm_2
478080-99999,2016,2.9124642317219696,3.439464225868093,57.967213114754095,1015.014128186341,-0.458241365297229,-0.0038229331828043,1,gmm_2
478080-99999,2017,2.023010126754471,2.520333506028649,56.45,1015.014128186341,0.2146455065225048,-0.003614355069646,1,gmm_2
478080-99999,2018,2.6037245312052235,3.3931452215820883,56.53275862068966,1015.014128186341,0.0675254656714754,-0.0034057769564877,1,gmm_2
478080-99999,2019,-11.435648841273084,-10.730353053031266,42.630188679245286,1015.014128186341,0.0968701905922087,-0.0031971988433294,1,gmm_2
479300-99999,1933,-2.052517369691074,0.5687035568264633,-4.643427089276585,1015.024000832585,-1.945825596047893,0.0361415867155166,0,gmm_2
479300-99999,1934,-2.1366445848137943,0.538055300766402,-4.78163921648094,1015.024000832585,-1.9690912117069337,0.0361415867155166,0,gmm_2
479300-99999,1935,-2.2207717999365144,0.5074070447063264,-4.919851343685288,1015.024000832585,-1.992356827365974,0.0361415867155166,0,gmm_2
479300-99999,1936,-2.3048990150592203,0.476758788646265,-5.058063470889643,1015.024000832585,-2.0156224430250145,0.0361415867155166,0,gmm_2
479300-99999,1937,-2.3890262301819405,0.4461105325861894,-5.196275598093997,1015.024000832585,-2.038888058684055,0.0361415867155166,0,gmm_2
479300-99999,1938,-2.4731534453046606,0.415462276526128,-5.334487725298352,1015.024000832585,-2.0621536743430955,0.0361415867155166,0,gmm_2
479300-99999,1939,-2.557280660427381,0.3848140204660524,-5.472699852502707,1015.024000832585,-2.0854192900021378,0.0361415867155166,0,gmm_2
479300-99999,1940,-2.641407875550101,0.354165764405991,-5.610911979707055,1015.024000832585,-2.1086849056611783,0.0361415867155166,0,gmm_2
479300-99999,1941,-2.725535090672807,0.3235175083459154,-5.74912410691141,1015.024000832585,-2.131950521320219,0.0361415867155166,0,gmm_2
479300-99999,1942,-2.809662305795527,0.292869252285854,-5.8873362341157645,1015.024000832585,-2.1552161369792593,0.0361415867155166,0,gmm_2
479300-99999,1943,-2.893789520918247,0.2622209962257784,-6.025548361320112,1015.024000832585,-2.1784817526383,0.0361415867155166,0,gmm_2
479300-99999,1944,-2.9779167360409673,0.231572740165717,-6.163760488524467,1015.024000832585,-2.2017473682973403,0.0361415867155166,0,gmm_2
479300-99999,1945,-3.3440133088245574,-4.959035494616302,-1.8182760854643476,1018.7882352941176,1.3763455774323798,0.0,1,gmm_2
479300-99999,1946,-8.178560692014486,-9.93786302238506,-6.518112862528653,1022.8,2.8186261802607344,0.0,1,gmm_2
479300-99999,1947,-3.282183446098415,-5.224848072603322,-1.4620089676786634,1020.2741901918598,2.588478489331372,1.1601084566755405e-15,1,gmm_2
479300-99999,1948,4.2075686786785695,2.1758684777828137,6.106114855612617,1015.2875107779856,1.7112679759565506,1.7401626850133102e-15,1,gmm_2
479300-99999,1949,7.153145932071467,5.260145751827309,8.942337863872226,1011.9166666666666,1.212360111448536,0.0,1,gmm_2
479300-99999,1950,2.787813682980598,1.1667455189324016,4.382111035698955,1012.9498630136986,1.7850027261046757,0.0,1,gmm_2
479300-99999,1951,2.8606727692277616,1.1380150710915018,4.651570141371309,1014.6161643835616,2.3368056035963196,0.0,1,gmm_2
479300-99999,1952,4.3840842920345295,2.946709580208477,5.923223273542661,1013.6325136612022,2.151319761872454,0.0,1,gmm_2
479300-99999,1953,-6.39247137543606,-7.678066674369703,-5.281965791700038,1020.1220338983052,4.5990275647556,0.0,1,gmm_2
479300-99999,1954,5.324060845922759,4.108223322336045,6.7781653150593115,1011.9691318327976,0.6500330265394734,0.0,1,gmm_2
479300-99999,1955,3.117862538873865,2.1617234167142385,4.384749029814174,1013.9548209366392,0.2034691683574188,0.0,1,gmm_2
479300-99999,1956,2.739651934275898,1.1921493428534546,4.445784600790816,1013.8953551912568,0.5951425451379322,0.0,1,gmm_2
479300-99999,1957,2.3917998894503683,0.9275501922653432,3.9099686110219096,1014.1512328767124,0.3169379370393361,0.0,1,gmm_2
479300-99999,1958,2.585480893505732,1.0842991964792503,4.056687990666873,1014.401095890411,1.176959992613174,0.0,1,gmm_2
479300-99999,1959,3.6298468290679295,2.180500255487672,5.180393671681699,1013.4734246575342,1.0441053358582426,0.0,1,gmm_2
479300-99999,1960,2.715984603839658,1.449610963421918,4.181460682137342,1013.4396174863388,0.5381456562722597,0.0,1,gmm_2
479300-99999,1961,2.619400618000597,1.2948201817236935,3.894654348779838,1013.6660273972602,1.026067255225092,0.0,1,gmm_2
479300-99999,1962,1.7530816220559586,0.4280075421019802,3.154524413356299,1014.2868493150684,0.805267392990709,0.0,1,gmm_2
479300-99999,1963,0.584022900083923,-0.8990790701224682,2.146997217658793,1015.02,0.7044675307563253,0.0,1,gmm_2
479300-99999,1964,3.318000333512728,1.6264714910942215,4.86768321157129,1014.0071038251366,0.3478154340732562,0.0,1,gmm_2
479300-99999,1965,0.7376862780576658,-0.7529783219686408,2.1724907714692705,1014.0331506849316,0.6335527377944086,0.0,1,gmm_2
479300-99999,1966,2.5645179670445373,1.0771953397795215,4.099758096319718,1013.0671232876712,0.76891725912167,0.0,1,gmm_2
479300-99999,1967,1.7321715738396222,0.2709306453632933,3.19551857185509,1013.4816438356164,0.159076300996876,0.0,1,gmm_2
479300-99999,1968,0.2823111451530167,-0.7584166151132763,1.2713920798030784,1016.2111842105264,-0.0627333673607193,0.0,1,gmm_2
479300-99999,1969,1.3874787874298136,0.3197711195445123,2.4333408927888485,1019.453366479628,1.3125450696787944,0.0,1,gmm_2
479300-99999,1970,-9.185345896929045,-10.036375162984086,-8.416317716885906,1020.8921834445638,0.6069019290603865,0.0,1,gmm_2
479300-99999,1971,0.0921142412728954,-1.5174851748025304,1.5646791954577566,1018.2116279069768,0.767800807099734,0.0,1,gmm_2
479300-99999,1972,3.3085226229011653,1.671098669239015,4.855941849586344,1015.024000832585,0.4731393292674397,-0.0143862137219375,0,gmm_2
479300-99999,1973,0.8517819237336965,-0.2578029107968262,1.9493193668193811,1015.024000832585,-0.2415125469238663,0.0,1,gmm_2
479300-99999,1974,1.528212574829908,0.6857079214359629,2.3200884759451696,1015.024000832585,-0.4832350634109303,0.0719444444444444,0,gmm_2
479300-99999,1975,1.2573910950677316,0.3771155920146327,1.9352466646017916,1015.024000832585,0.2168170990423288,0.0871794871794871,0,gmm_2
479300-99999,1976,0.657654079908994,0.1499492489744796,1.3200666468676872,1015.024000832585,0.4008684833232383,0.0008571428571428,0,gmm_2
479300-99999,1977,1.7495295595987557,1.3039001395571148,2.388739765564978,1015.024000832585,-0.1949497186072299,0.130062893081761,0,gmm_2
479300-99999,1978,0.4451283718732952,0.1044847602093881,0.9288838027441956,1015.024000832585,-0.044790676732024,0.0,1,gmm_2
479300-99999,1979,0.8810011567505711,0.7100008877109616,1.164842983683755,1015.024000832585,0.0086219790083141,0.0013793103448275,0,gmm_2
479300-99999,1980,1.3197790991995504,1.1683398312915898,1.6573820724765085,1015.024000832585,0.1105382611242351,0.0028,0,gmm_2
479300-99999,1981,0.3719248086969315,0.3182934166866999,0.4945213937338621,1015.024000832585,0.3544535721812654,0.1864150943396226,0,gmm_2
479300-99999,1982,0.2072496483687302,0.0607958455581467,0.2867202254336263,1015.024000832585,0.0914619291249625,0.0920567375886524,0,gmm_2
479300-99999,1983,1.0850402414651938,0.8487777264843714,1.5101519338457194,1015.024000832585,-0.0115297139313383,0.171259842519685,0,gmm_2
479300-99999,1984,0.1217948288725949,-0.5870400781945904,0.7553532357902526,1015.024000832585,-0.3035624528780491,0.0,1,gmm_2
479300-99999,1985,0.4606214276581113,-0.3467653609782246,1.066056446560296,1015.024000832585,-0.2613486164822944,0.0,1,gmm_2
479300-99999,1986,-0.2054235956837828,-0.9445369047095228,0.3459265111367671,1015.024000832585,-0.8459840951550355,0.0,1,gmm_2
479300-99999,1987,1.378942339878435,0.7705682638879381,1.8351116442063784,1015.024000832585,-0.4407565601291434,0.0,1,gmm_2
479300-99999,1988,0.9530455312232676,0.1952849303520167,1.5057834154974188,1015.024000832585,0.0725007675458968,0.0,1,gmm_2
479300-99999,1989,-0.2430107205039888,-0.913194001656862,0.1729339651401602,1015.024000832585,-0.5998905311732514,0.0,1,gmm_2
479300-99999,1990,0.4331360369760375,-0.1301436275799261,0.7793793721823761,1015.024000832585,0.3571178257704464,0.0,1,gmm_2
479300-99999,1991,0.8624334793875619,0.2583861985517757,1.3414412175807513,1015.024000832585,0.5620713881935977,0.0,1,gmm_2
479300-99999,1992,-0.1255398319998448,-0.6305867824128342,0.1660496607783699,1015.024000832585,-0.4626381978225033,0.0,1,gmm_2
479300-99999,1993,0.18760370667637,-0.3453760669930261,0.6261128535829954,1015.024000832585,-0.3493913499737999,0.4982795698924731,0,gmm_2
479300-99999,1994,0.3116956696358528,0.0454162911272533,0.5257270096843882,1015.024000832585,-0.3469035409753065,0.150392156862745,0,gmm_2
479300-99999,1995,-0.8162671619252109,-1.190782168154243,-0.5330511268530955,1015.024000832585,-0.1534568278672239,0.0,1,gmm_2
479300-99999,1996,-0.7505732826546421,-1.1171142328826278,-0.6572906513177372,1015.024000832585,0.0779058969183807,0.0,1,gmm_2
479300-99999,1997,-0.5480832360062777,-0.906873200822332,-0.4692014086590745,1015.024000832585,0.1011078312256543,0.0,1,gmm_2
479300-99999,1998,1.8891594118847053,1.6367251184600775,1.7054631764653578,1015.024000832585,-0.4950344967621518,0.0,1,gmm_2
479300-99999,1999,0.247953316737906,0.2320101756620687,0.1783476923439479,1015.024000832585,0.0364643012473298,0.0029870129870129,0,gmm_2
479300-99999,2000,-0.0745138371345746,0.2307845461557889,-0.4000298705176561,1015.024000832585,0.4200893359215634,0.0,0,gmm_2
479300-99999,2001,0.5765037939138153,1.08615021329355,0.2286350140303739,1015.024000832585,-0.1437354533283166,0.0004761904761904,0,gmm_2
479300-99999,2002,0.0718286335856106,0.8730362038088373,-0.6361524556397313,1015.024000832585,-0.0828914799462605,0.0,0,gmm_2
479300-99999,2003,0.4000301855861892,1.3207441121323171,-0.2529947198303972,1015.024000832585,0.1374045482303163,0.0,0,gmm_2
479300-99999,2004,0.1725838597515832,0.993437423554866,-0.5334794722312495,1015.024000832585,0.088229059077749,0.0,0,gmm_2
479300-99999,2005,-0.6427447926044465,-0.1904154136864377,-1.049001993959095,1015.024000832585,0.3190924949944254,0.0,0,gmm_2
479300-99999,2006,0.14079922514955,1.2485253713493876,-0.6479050740461787,1015.024000832585,-0.4463649014865343,0.0,0,gmm_2
479300-99999,2007,0.1391377634514725,1.2277401289879464,-0.8650213108395803,1015.024000832585,-0.3052469555017385,0.0,0,gmm_2
479300-99999,2008,-0.1786790990999378,1.2200247271834428,-1.3174755220322538,1015.024000832585,-0.9135765729573198,0.0,0,gmm_2
479300-99999,2009,-0.1956920092597158,1.299594301799317,-1.3781578940154162,1015.024000832585,-0.3134220224362583,0.0,0,gmm_2
479300-99999,2010,-0.868038402464606,0.1544254977940511,-1.9503426239595,1015.024000832585,-0.230934213437763,0.0,0,gmm_2
479300-99999,2011,-1.6995628778612968,-1.0154008404578008,-2.44855475116384,1015.024000832585,-0.0931039386858447,0.0,0,gmm_2
479300-99999,2012,-1.475570473252006,-0.6091256741060249,-2.2047502603578693,1015.024000832585,0.121776264952965,0.0,0,gmm_2
479300-99999,2013,-1.1171323765998975,-0.0016288594272708,-2.0789516083122805,1015.024000832585,-0.2903201015107779,0.0,0,gmm_2
479300-99999,2014,-1.5275609615856212,-0.4909072524736189,-2.552506201270049,1015.024000832585,-0.282900785662969,0.0,0,gmm_2
479300-99999,2015,-0.5241746373645952,0.4753973426928013,-1.5059954868050909,1015.024000832585,-0.3878779336571476,0.0,0,gmm_2
479300-99999,2016,0.1461173875686086,1.230576383620928,-0.8936643429457689,1015.024000832585,-0.7133627004154377,0.0,0,gmm_2
479300-99999,2017,-0.8054220590085635,0.2702986642776608,-1.9216631308283212,1015.024000832585,-0.7694099614072147,0.0,0,gmm_2
479300-99999,2018,-0.9236558020259764,0.2538663720960699,-2.057175326908464,1015.024000832585,-0.4242023238329189,0.0,0,gmm_2
479300-99999,2019,-7.838535625981834,-6.5900105126137305,-9.094660143055592,1015.024000832585,-0.6055948500010757,0.0,1,gmm_2
479810-99999,1933,-4.098390161852336,-1.225823112855096,-7.187479781519407,0.855917124853022,-1.4843923442776197,0.0360632134073683,0,gmm_2
479810-99999,1934,-4.17717791052695,-1.241871151143144,-7.315571829136353,0.8442273455953,-1.5246302901151711,0.0360632134073683,0,gmm_2
479810-99999,1935,-4.255965659201564,-1.2579191894311776,-7.443663876753298,0.8325375663376917,-1.5648682359527228,0.0360632134073683,0,gmm_2
479810-99999,1936,-4.334753407876178,-1.2739672277192255,-7.571755924370244,0.8208477870799697,-1.6051061817902743,0.0360632134073683,0,gmm_2
479810-99999,1937,-4.413541156550792,-1.2900152660072592,-7.699847971987189,0.8091580078222478,-1.6453441276278262,0.0360632134073683,0,gmm_2
479810-99999,1938,-4.492328905225406,-1.3060633042953071,-7.827940019604135,0.7974682285645258,-1.685582073465378,0.0360632134073683,0,gmm_2
479810-99999,1939,-4.57111665390002,-1.3221113425833408,-7.956032067221081,0.7857784493069175,-1.7258200193029296,0.0360632134073683,0,gmm_2
479810-99999,1940,-4.649904402574634,-1.3381593808713887,-8.084124114838026,0.7740886700491956,-1.7660579651404813,0.0360632134073683,0,gmm_2
479810-99999,1941,-4.728692151249248,-1.3542074191594224,-8.212216162454972,0.7623988907914736,-1.806295910978033,0.0360632134073683,0,gmm_2
479810-99999,1942,-4.807479899923862,-1.3702554574474703,-8.340308210071917,0.7507091115338653,-1.846533856815585,0.0360632134073683,0,gmm_2
479810-99999,1943,-4.886267648598476,-1.3863034957355185,-8.468400257688863,0.7390193322761434,-1.8867718026531364,0.0360632134073683,0,gmm_2
479810-99999,1944,-4.96505539727309,-1.402351534023552,-8.596492305305809,0.7273295530184214,-1.927009748490688,0.0360632134073683,0,gmm_2
479810-99999,1945,5.523073349690989,4.5499680079024785,7.58006062735609,-1.0125690064054425,1.3426324556977658,0.0,0,gmm_2
479810-99999,1946,3.22470396458543,0.4490884257418059,6.017956176925367,-1.1131249463442143,2.285597953029413,0.0,0,gmm_2
479810-99999,1947,2.6430891799330993,-0.2011286626742077,5.453320399066058,-0.6497627912350481,3.094184333550432,0.0,0,gmm_2
479810-99999,1948,3.0893389620337075,0.4364938088558148,5.845110654937969,-0.6201627128094742,1.6623022395113551,0.0,0,gmm_2
479810-99999,1949,2.688614691164318,0.3088895163571266,5.242447157362207,-0.6523038731583028,2.0018704168866197,0.0,0,gmm_2
479810-99999,1950,2.1012314284147493,-0.4621848654504106,4.68717612434709,-1.584282678458521,1.9943496169168975,0.0,0,gmm_2
479810-99999,1951,2.9699433034041363,0.9850126178632336,5.248454842950224,0.0558234176412497,0.7252301416498721,0.0,0,gmm_2
479810-99999,1952,4.388395617608481,3.3720284316599276,6.114163229497507,-0.572932758801926,-1.36777522689896,0.0,0,gmm_2
479810-99999,1953,3.418121230712444,2.3145603769036,5.283229651825934,-0.3993369627919492,2.219822743125454,0.0,0,gmm_2
479810-99999,1954,4.223169098476191,3.168649324916913,5.856507467222684,-1.244177426981082,1.0973930164659844,0.0,0,gmm_2
479810-99999,1955,3.894244363500192,3.0751573606918043,5.445616985163468,-0.7031711351866079,1.1845523309024042,0.0,0,gmm_2
479810-99999,1956,3.221878502691453,2.413300759382082,4.749609246679995,-0.91504706708929,0.7718194378382641,0.0,0,gmm_2
479810-99999,1957,2.918038729164664,2.124614799093891,4.480998447659502,-0.8786988195486174,1.2325695899122326,0.0,0,gmm_2
479810-99999,1958,3.130757829805134,2.1255530621757117,4.843043386343922,-0.5213475029161145,1.3709617810609824,0.0,0,gmm_2
479810-99999,1959,3.4979974783907863,2.6681351608739874,5.036047229137935,-0.8892016657354134,1.4726416434426088,0.0,0,gmm_2
479810-99999,1960,2.2244870708345132,0.9029337428419382,3.968661821239536,-1.4216422496939458,2.187916834815928,0.0,0,gmm_2
479810-99999,1961,2.814120611178552,1.597825174919592,4.5504163478134245,-1.4925812242506709,0.2275082175209313,0.0,0,gmm_2
479810-99999,1962,2.438620533736795,1.3879362514893074,4.136428620533678,-0.8335860720015944,-0.5264283584536074,0.0,0,gmm_2
479810-99999,1963,1.4422985384868523,0.4699704049820781,3.1308023263413816,0.4330803131243783,-0.5211868522363652,0.0,0,gmm_2
479810-99999,1964,2.4566038356988997,1.552676015919289,4.019408384870118,-1.0082920771071713,-0.3044384967040532,0.0,0,gmm_2
479810-99999,1965,2.0447230411376154,1.0485592599128497,3.5609196009705073,-0.703723902925276,-0.1139915110347562,0.0,0,gmm_2
479810-99999,1966,3.0565615155549892,2.188464104358516,4.517098966871558,-0.9987916740541324,-1.6052267472531598,0.0,0,gmm_2
479810-99999,1967,-1.917464328357724,-3.176497242842842,-0.5461701259224441,0.4947078018774391,-1.2158981485241664,0.0,0,gmm_2
479810-99999,1968,-5.365924121167879,-6.901972249891699,-4.141798526294892,0.44677485083389,-0.4784166179639388,-0.0305662846941503,1,gmm_2
479810-99999,1969,-5.583602284144874,-7.1437806736533815,-4.544928580255728,0.435085071576168,-0.0355202700791341,-0.080940492470895,1,gmm_2
479810-99999,1970,-3.730816882757452,-5.178735831431794,-2.8812765081645466,0.4233952923185597,0.1817210322884133,-0.1270967956100432,1,gmm_2
479810-99999,1971,-0.9678859824744136,-2.2836510405307706,-0.2765585303809388,0.4117055130608378,0.2422374262968638,-0.145009366391404,1,gmm_2
479810-99999,1972,1.5448723512354547,0.2646603817457702,2.143509132735545,0.4000157338031158,0.2149590491043849,-0.1106523770947866,0,gmm_2
479810-99999,1973,2.647140052903339,1.189385118093938,3.253210260825284,0.3883259545453938,0.1688160378691368,0.0,0,gmm_2
